true_label,predicted_label,is_misclassification,probabilities,Entropy Calculator,External Calculator (NaiveBayes)
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
2,2,0,[0.  0.  0.9 0.1 0.  0.  0.  0.  0.  0. ],0.8588182584953924,1.0
5,5,0,[0.  0.  0.  0.  0.  0.9 0.  0.  0.1 0. ],0.8588182584953924,1.0
3,3,0,[0.1 0.  0.  0.9 0.  0.  0.  0.  0.  0. ],0.8588182584953924,1.0
7,7,0,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],1.0,1.0
8,8,0,[0.  0.  0.  0.  0.  0.  0.  0.1 0.9 0. ],0.8588182584953924,1.0
0,0,0,[0.9 0.  0.  0.  0.  0.1 0.  0.  0.  0. ],0.8588182584953924,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
2,2,0,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
4,4,0,[0.  0.  0.  0.1 0.9 0.  0.  0.  0.  0. ],0.8588182584953924,0.9999999999997065
5,5,0,[0.  0.  0.  0.  0.  0.6 0.  0.3 0.  0.1],0.6100271266460848,1.0
6,6,0,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],1.0,1.0
7,7,0,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],1.0,1.0
8,8,0,[0.  0.  0.  0.1 0.  0.  0.  0.  0.9 0. ],0.8588182584953924,1.0
9,9,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],1.0,1.0
0,0,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
3,3,0,[0.  0.  0.  0.9 0.  0.  0.  0.  0.1 0. ],0.8588182584953924,1.0
4,4,0,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],1.0,1.0
5,5,0,[0.  0.  0.  0.  0.  0.9 0.  0.  0.  0.1],0.8588182584953924,1.0
6,6,0,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],1.0,1.0
7,7,0,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],1.0,1.0
8,8,0,[0.  0.  0.  0.1 0.  0.2 0.1 0.  0.5 0.1],0.40969100130080555,1.0
0,0,0,[0.7 0.  0.  0.1 0.  0.  0.  0.1 0.1 0. ],0.5915686280099797,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
3,3,0,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],1.0,0.9999999959787111
4,4,0,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],1.0,0.9999999939617645
7,7,0,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],1.0,1.0
8,8,0,[0.  0.  0.  0.2 0.  0.1 0.  0.  0.7 0. ],0.651774627142776,1.0
9,9,0,[0.  0.  0.  0.  0.2 0.  0.  0.  0.  0.8],0.7826779887263511,1.0
7,7,0,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],1.0,1.0
5,5,0,[0.  0.  0.  0.  0.  0.9 0.  0.  0.  0.1],0.8588182584953924,0.9981243910188156
5,5,0,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
9,9,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],1.0,1.0
9,9,0,[0.  0.  0.  0.  0.  0.  0.  0.1 0.1 0.8],0.7224719895935549,1.0
7,7,0,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],1.0,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
0,0,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
0,0,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
5,5,0,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,1.0
9,9,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],1.0,1.0
7,7,0,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],1.0,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
7,7,0,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],1.0,1.0
2,3,1,[0.  0.  0.3 0.5 0.  0.  0.1 0.  0.1 0. ],0.49262137858390803,0.9999998751941036
2,2,0,[0.  0.  0.7 0.1 0.  0.  0.  0.1 0.1 0. ],0.5915686280099797,1.0
3,3,0,[0.  0.  0.  0.9 0.  0.  0.  0.  0.1 0. ],0.8588182584953924,1.0
6,6,0,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],1.0,1.0
8,8,0,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],1.0,0.7685765501281067
3,2,1,[0.  0.  0.4 0.4 0.  0.  0.  0.  0.2 0. ],0.5418539921951662,1.0
2,2,0,[0.1 0.  0.6 0.2 0.  0.  0.1 0.  0.  0. ],0.5270967493629823,1.0
0,0,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
0,0,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
6,6,0,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],1.0,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
7,7,0,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],1.0,1.0
5,5,0,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,1.0
8,8,0,[0.  0.  0.  0.1 0.  0.2 0.1 0.  0.5 0.1],0.40969100130080555,1.0
6,6,0,[0.  0.  0.  0.  0.1 0.1 0.8 0.  0.  0. ],0.7224719895935549,1.0
2,2,0,[0.  0.  0.6 0.1 0.1 0.  0.1 0.  0.  0.1],0.4668907502301861,1.0
9,9,0,[0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.9],0.8588182584953924,1.0
4,4,0,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],1.0,1.0
8,8,0,[0.1 0.  0.1 0.  0.  0.  0.  0.  0.8 0. ],0.7224719895935549,0.9999999577926794
8,8,0,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],1.0,0.9999999996075201
7,7,0,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],1.0,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
0,0,0,[0.9 0.  0.1 0.  0.  0.  0.  0.  0.  0. ],0.8588182584953924,1.0
8,8,0,[0.  0.  0.  0.  0.  0.1 0.  0.  0.8 0.1],0.7224719895935549,0.9999999011057001
7,7,0,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],1.0,1.0
7,7,0,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],1.0,1.0
5,5,0,[0.  0.  0.  0.1 0.1 0.5 0.  0.1 0.1 0.1],0.3494850021680092,1.0
8,8,0,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],1.0,0.9995114589999096
5,5,0,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,0.999999999974601
3,3,0,[0.  0.1 0.  0.9 0.  0.  0.  0.  0.  0. ],0.8588182584953924,1.0
4,4,0,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],1.0,1.0
6,6,0,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],1.0,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
5,5,0,[0.  0.  0.  0.1 0.  0.7 0.  0.1 0.  0.1],0.5915686280099797,1.0
5,5,0,[0.  0.  0.  0.1 0.  0.9 0.  0.  0.  0. ],0.8588182584953924,1.0
0,0,0,[0.6 0.  0.  0.2 0.  0.  0.1 0.  0.  0.1],0.5270967493629823,1.0
7,7,0,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],1.0,0.9999999999562763
2,2,0,[0.  0.  0.9 0.  0.  0.  0.1 0.  0.  0. ],0.8588182584953924,1.0
3,2,1,[0.1 0.  0.4 0.4 0.  0.1 0.  0.  0.  0. ],0.4816479930623699,1.0
6,6,0,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],1.0,1.0
4,4,0,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],1.0,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
2,2,0,[0.1 0.  0.5 0.  0.  0.  0.  0.  0.3 0.1],0.4926213785839081,1.0
4,4,0,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],1.0,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
5,5,0,[0.  0.  0.  0.1 0.  0.9 0.  0.  0.  0. ],0.8588182584953924,1.0
4,4,0,[0.  0.  0.1 0.  0.9 0.  0.  0.  0.  0. ],0.8588182584953924,0.9999999996456432
2,2,0,[0.  0.  0.9 0.  0.  0.  0.  0.  0.  0.1],0.8588182584953924,1.0
0,0,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
4,4,0,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],1.0,1.0
8,8,0,[0.  0.  0.  0.  0.  0.1 0.  0.  0.9 0. ],0.8588182584953924,1.0
6,6,0,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],1.0,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
9,9,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],1.0,1.0
0,0,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
2,2,0,[0.  0.  0.9 0.1 0.  0.  0.  0.  0.  0. ],0.8588182584953924,1.0
5,5,0,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,0.999999999999993
6,6,0,[0.  0.  0.1 0.  0.  0.  0.9 0.  0.  0. ],0.8588182584953924,1.0
9,9,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],1.0,1.0
3,3,0,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],1.0,1.0
6,6,0,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],1.0,1.0
3,3,0,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],1.0,1.0
6,6,0,[0.  0.  0.1 0.  0.2 0.  0.7 0.  0.  0. ],0.651774627142776,1.0
0,0,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
2,2,0,[0.  0.  0.8 0.1 0.  0.  0.1 0.  0.  0. ],0.7224719895935549,1.0
3,3,0,[0.  0.  0.1 0.8 0.1 0.  0.  0.  0.  0. ],0.7224719895935549,1.0
4,4,0,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],1.0,1.0
5,5,0,[0.2 0.  0.  0.1 0.  0.6 0.  0.1 0.  0. ],0.5270967493629823,0.9999325958737627
6,6,0,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],1.0,1.0
7,7,0,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],1.0,1.0
8,8,0,[0.  0.  0.  0.2 0.  0.  0.  0.  0.8 0. ],0.7826779887263511,1.0
9,9,0,[0.  0.  0.  0.1 0.  0.1 0.  0.  0.  0.8],0.7224719895935549,1.0
0,0,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
2,2,0,[0.  0.  0.7 0.1 0.  0.  0.  0.1 0.1 0. ],0.5915686280099797,1.0
3,3,0,[0.  0.  0.1 0.8 0.  0.  0.  0.1 0.  0. ],0.7224719895935549,1.0
4,4,0,[0.  0.  0.  0.  0.7 0.  0.  0.  0.  0.3],0.7347050044258784,0.9999999999999856
5,5,0,[0.  0.  0.  0.2 0.1 0.4 0.  0.  0.3 0. ],0.4441663720798799,1.0
6,6,0,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],1.0,1.0
7,7,0,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],1.0,1.0
8,8,0,[0.  0.  0.  0.  0.  0.1 0.3 0.  0.6 0. ],0.6100271266460848,1.0
9,9,0,[0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.9],0.8588182584953924,1.0
0,0,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
2,2,0,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
3,3,0,[0.  0.  0.  0.8 0.  0.  0.  0.  0.1 0.1],0.7224719895935549,1.0
5,5,0,[0.  0.  0.  0.4 0.  0.6 0.  0.  0.  0. ],0.7077147467613712,1.0
6,6,0,[0.  0.  0.1 0.  0.  0.  0.9 0.  0.  0. ],0.8588182584953924,1.0
7,7,0,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],1.0,1.0
8,8,0,[0.  0.  0.  0.  0.1 0.1 0.  0.  0.8 0. ],0.7224719895935549,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
0,0,0,[0.9 0.  0.1 0.  0.  0.  0.  0.  0.  0. ],0.8588182584953924,1.0
9,9,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],1.0,1.0
5,5,0,[0.  0.  0.  0.1 0.  0.9 0.  0.  0.  0. ],0.8588182584953924,1.0
7,7,0,[0.  0.  0.  0.  0.  0.1 0.  0.9 0.  0. ],0.8588182584953924,1.0
5,5,0,[0.  0.  0.  0.2 0.  0.7 0.  0.  0.1 0. ],0.651774627142776,1.0
1,1,0,[0.  0.9 0.  0.1 0.  0.  0.  0.  0.  0. ],0.8588182584953924,1.0
8,8,0,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],1.0,1.0
6,6,0,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],1.0,1.0
9,9,0,[0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.9],0.8588182584953924,1.0
0,0,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
4,4,0,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],1.0,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
9,9,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],1.0,1.0
3,3,0,[0.  0.  0.1 0.8 0.  0.  0.  0.  0.1 0. ],0.7224719895935549,1.0
8,8,0,[0.  0.  0.  0.  0.  0.1 0.  0.  0.9 0. ],0.8588182584953924,1.0
4,4,0,[0.  0.  0.  0.  0.8 0.1 0.  0.1 0.  0. ],0.7224719895935549,1.0
4,4,0,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],1.0,1.0
7,7,0,[0.  0.  0.  0.  0.  0.  0.  0.9 0.1 0. ],0.8588182584953924,1.0
0,0,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
9,9,0,[0.  0.  0.1 0.  0.2 0.  0.  0.  0.  0.7],0.651774627142776,1.0
2,2,0,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
8,8,0,[0.  0.  0.  0.  0.  0.1 0.  0.  0.9 0. ],0.8588182584953924,1.0
7,7,0,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],1.0,1.0
8,8,0,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],1.0,1.0
2,2,0,[0.3 0.  0.7 0.  0.  0.  0.  0.  0.  0. ],0.7347050044258784,1.0
5,5,0,[0.  0.1 0.  0.3 0.  0.4 0.1 0.  0.1 0. ],0.38396037294708363,1.0
9,9,0,[0.  0.  0.  0.  0.4 0.  0.  0.  0.  0.6],0.7077147467613712,1.0
6,6,0,[0.  0.  0.  0.  0.  0.1 0.9 0.  0.  0. ],0.8588182584953924,1.0
0,0,0,[0.8 0.  0.  0.1 0.  0.  0.1 0.  0.  0. ],0.7224719895935549,1.0
6,6,0,[0.  0.  0.  0.  0.1 0.  0.9 0.  0.  0. ],0.8588182584953924,1.0
5,5,0,[0.  0.  0.  0.4 0.  0.6 0.  0.  0.  0. ],0.7077147467613712,0.9999999999997432
5,5,0,[0.  0.  0.1 0.1 0.  0.8 0.  0.  0.  0. ],0.7224719895935549,1.0
3,3,0,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],1.0,1.0
3,3,0,[0.  0.  0.  0.8 0.  0.  0.1 0.  0.1 0. ],0.7224719895935549,1.0
3,3,0,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],1.0,1.0
9,9,0,[0.  0.  0.  0.1 0.  0.  0.  0.1 0.1 0.7],0.5915686280099798,1.0
8,8,0,[0.  0.  0.  0.  0.  0.2 0.1 0.2 0.3 0.2],0.32375437381428745,0.9999999999999325
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
0,0,0,[0.9 0.  0.  0.  0.  0.1 0.  0.  0.  0. ],0.8588182584953924,1.0
6,6,0,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],1.0,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
0,0,0,[0.9 0.  0.  0.1 0.  0.  0.  0.  0.  0. ],0.8588182584953924,1.0
0,0,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
6,6,0,[0.  0.  0.  0.  0.  0.  0.9 0.  0.1 0. ],0.8588182584953924,1.0
2,2,0,[0.  0.  0.9 0.1 0.  0.  0.  0.  0.  0. ],0.8588182584953924,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
3,3,0,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],1.0,1.0
2,2,0,[0.  0.  0.6 0.  0.  0.  0.1 0.1 0.1 0.1],0.4668907502301861,1.0
7,7,0,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],1.0,1.0
7,7,0,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],1.0,1.0
8,8,0,[0.  0.  0.  0.  0.  0.1 0.  0.  0.9 0. ],0.8588182584953924,1.0
8,8,0,[0.  0.  0.2 0.  0.  0.1 0.  0.  0.7 0. ],0.651774627142776,0.9999979814785502
7,7,0,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],1.0,1.0
8,8,0,[0.  0.  0.1 0.  0.  0.1 0.1 0.  0.7 0. ],0.5915686280099798,1.0
4,4,0,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],1.0,1.0
6,6,0,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],1.0,1.0
0,0,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
2,7,1,[0.  0.1 0.3 0.  0.1 0.  0.  0.4 0.1 0. ],0.38396037294708374,1.0
0,0,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
7,7,0,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],1.0,1.0
0,0,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
3,3,0,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],1.0,1.0
6,6,0,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],1.0,1.0
8,8,0,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],1.0,0.9999999999355375
7,7,0,[0.  0.  0.  0.  0.1 0.  0.  0.7 0.  0.2],0.651774627142776,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
5,5,0,[0.  0.  0.  0.2 0.  0.8 0.  0.  0.  0. ],0.7826779887263511,1.0
9,9,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],1.0,1.0
9,9,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],1.0,1.0
3,3,0,[0.  0.  0.1 0.9 0.  0.  0.  0.  0.  0. ],0.8588182584953924,1.0
7,7,0,[0.  0.  0.4 0.  0.  0.  0.  0.6 0.  0. ],0.7077147467613712,1.0
2,2,0,[0.  0.  0.5 0.3 0.  0.  0.1 0.  0.1 0. ],0.49262137858390803,1.0
4,4,0,[0.  0.  0.  0.  0.8 0.  0.  0.  0.  0.2],0.7826779887263511,1.0
9,9,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],1.0,1.0
4,4,0,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],1.0,1.0
3,3,0,[0.  0.1 0.  0.9 0.  0.  0.  0.  0.  0. ],0.8588182584953924,1.0
6,6,0,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],1.0,1.0
2,2,0,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
2,2,0,[0.  0.  0.7 0.  0.  0.  0.  0.1 0.1 0.1],0.5915686280099797,1.0
5,5,0,[0.1 0.  0.  0.2 0.  0.7 0.  0.  0.  0. ],0.651774627142776,1.0
3,3,0,[0.  0.  0.  0.8 0.  0.1 0.1 0.  0.  0. ],0.7224719895935549,1.0
2,2,0,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
5,5,0,[0.  0.  0.  0.  0.  0.9 0.  0.  0.1 0. ],0.8588182584953924,1.0
5,5,0,[0.  0.  0.  0.3 0.1 0.5 0.  0.  0.1 0. ],0.4926213785839081,1.0
9,9,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],1.0,1.0
4,4,0,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],1.0,0.999999999999984
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
7,7,0,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],1.0,1.0
2,2,0,[0.  0.  0.8 0.  0.1 0.  0.1 0.  0.  0. ],0.7224719895935549,1.0
0,0,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
2,2,0,[0.  0.  0.7 0.2 0.  0.  0.  0.1 0.  0. ],0.651774627142776,1.0
3,3,0,[0.  0.  0.  0.7 0.  0.  0.  0.3 0.  0. ],0.7347050044258784,1.0
4,4,0,[0.  0.  0.  0.1 0.9 0.  0.  0.  0.  0. ],0.8588182584953924,1.0
5,5,0,[0.  0.  0.  0.1 0.  0.9 0.  0.  0.  0. ],0.8588182584953924,1.0
6,6,0,[0.1 0.  0.1 0.  0.1 0.  0.6 0.  0.1 0. ],0.4668907502301861,1.0
7,7,0,[0.  0.2 0.  0.  0.  0.  0.  0.8 0.  0. ],0.7826779887263511,1.0
8,8,0,[0.  0.  0.1 0.1 0.  0.1 0.  0.1 0.5 0.1],0.3494850021680093,1.0
9,9,0,[0.  0.  0.  0.  0.1 0.  0.  0.  0.1 0.8],0.7224719895935549,1.0
0,0,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
1,1,0,[0.  0.9 0.  0.  0.  0.  0.1 0.  0.  0. ],0.8588182584953924,1.0
2,2,0,[0.  0.  0.8 0.1 0.  0.  0.  0.1 0.  0. ],0.7224719895935549,1.0
3,3,0,[0.  0.  0.  0.8 0.  0.  0.  0.2 0.  0. ],0.7826779887263511,1.0
4,4,0,[0.  0.  0.  0.  0.9 0.  0.  0.  0.  0.1],0.8588182584953924,1.0
5,5,0,[0.  0.  0.  0.  0.  0.8 0.  0.1 0.  0.1],0.7224719895935549,1.0
6,6,0,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],1.0,1.0
7,7,0,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],1.0,1.0
8,8,0,[0.  0.  0.  0.  0.  0.2 0.  0.  0.8 0. ],0.7826779887263511,0.999999999999983
9,9,0,[0.  0.  0.  0.  0.  0.1 0.  0.  0.  0.9],0.8588182584953924,1.0
0,0,0,[0.7 0.  0.  0.  0.  0.2 0.  0.1 0.  0. ],0.651774627142776,1.0
1,1,0,[0.  0.9 0.  0.  0.  0.  0.  0.  0.  0.1],0.8588182584953924,1.0
2,2,0,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
3,3,0,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],1.0,0.9999970409040567
4,4,0,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],1.0,1.0
5,5,0,[0.  0.  0.1 0.  0.3 0.5 0.  0.  0.1 0. ],0.4926213785839081,1.0
6,6,0,[0.  0.  0.  0.  0.1 0.  0.9 0.  0.  0. ],0.8588182584953924,1.0
7,7,0,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],1.0,1.0
8,8,0,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],1.0,1.0
9,9,0,[0.  0.  0.  0.  0.  0.  0.1 0.  0.1 0.8],0.7224719895935549,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
0,0,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
2,2,0,[0.  0.  0.9 0.1 0.  0.  0.  0.  0.  0. ],0.8588182584953924,1.0
7,7,0,[0.  0.  0.  0.  0.1 0.  0.  0.9 0.  0. ],0.8588182584953924,1.0
5,5,0,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,1.0
3,3,0,[0.  0.  0.1 0.9 0.  0.  0.  0.  0.  0. ],0.8588182584953924,1.0
4,4,0,[0.  0.  0.  0.1 0.9 0.  0.  0.  0.  0. ],0.8588182584953924,1.0
4,4,0,[0.  0.  0.  0.  0.9 0.  0.1 0.  0.  0. ],0.8588182584953924,1.0
0,0,0,[0.9 0.  0.  0.  0.  0.  0.1 0.  0.  0. ],0.8588182584953924,1.0
0,0,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
6,6,0,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],1.0,1.0
9,9,0,[0.  0.  0.1 0.1 0.  0.  0.  0.1 0.  0.7],0.5915686280099798,1.0
6,6,0,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],1.0,1.0
6,6,0,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],1.0,1.0
5,5,0,[0.1 0.  0.  0.  0.  0.9 0.  0.  0.  0. ],0.8588182584953924,0.999999999999973
7,7,0,[0.  0.  0.  0.  0.  0.  0.  0.5 0.  0.5],0.6989700043360187,1.0
2,2,0,[0.  0.  0.4 0.1 0.1 0.1 0.1 0.  0.1 0.1],0.24082399653118478,1.0
3,3,0,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],1.0,1.0
4,4,0,[0.  0.  0.  0.  0.9 0.  0.  0.  0.1 0. ],0.8588182584953924,1.0
4,4,0,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],1.0,1.0
9,9,0,[0.  0.1 0.  0.  0.1 0.  0.  0.  0.1 0.7],0.5915686280099798,1.0
