Temperature,Humidity,Measure1,Measure2,Measure3,Measure4,Measure5,Measure6,Measure7,Measure8,Measure9,Measure10,Measure11,Measure12,Measure13,Measure14,Measure15,Hours Since Previous Failure,true_label,predicted_label,is_misclassification,probabilities,Entropy Calculator,Trust Calculator on 19 Neighbors - Trust,Trust Calculator on 19 Neighbors - Detail,External Calculator (NaiveBayes),Combined Calculator (XGBoost),Multiple Combined Calculator (3 classifiers),Confidence Interval (0.9999%)
61,93,874,2,1,620,688,1096,1323,1244,1380,378,1009,1297,1505,355,879,292,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999760361429485,0.9998758262227057,0.9999959288182042,16
64,85,1446,0,1,484,802,1333,303,170,1728,576,189,706,1344,840,858,183,normal,normal,0,[1. 0.],1.0,0.9473684210526315,"[('normal', 18), ('Yes', 1)]",0.9974724038446457,0.9987435308285058,0.99932565363251,16
63,85,918,2,2,1789,311,509,1168,587,1902,1813,442,790,1972,604,420,255,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9997861230406714,0.9990350689040497,0.9999432107701246,18
65,87,1310,1,1,1491,1979,535,611,1472,1371,1436,854,552,868,1110,284,254,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9989085707716209,0.9991040325257927,0.9997598872606597,16
62,77,1510,1,0,1770,1137,1133,613,1633,956,905,1589,522,1382,1679,551,78,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9965170345981532,0.9996892730414402,0.9965549459833785,18
68,87,1274,3,0,1607,1563,1338,399,1628,185,1640,724,983,1137,853,282,57,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9842681548109764,0.9981237835017964,0.9932269528965264,17
67,85,206,1,1,537,173,382,822,1985,494,229,1425,1379,753,223,834,285,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.996387193258923,0.9994329591281712,0.9991528875535796,17
60,85,1568,2,1,555,1456,1572,1671,754,1837,475,370,738,1545,1727,1857,547,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9993886087473537,0.9944076398387551,0.9998907104829527,17
62,86,754,2,1,1282,1454,1196,1041,1100,780,727,657,851,528,1490,924,129,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9994092739828797,0.9996916111558676,0.9998696095617156,16
68,84,489,2,2,1049,1023,1246,1405,1798,1643,1679,831,1890,526,881,348,19,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.99791329466546,0.9993313837330788,0.9989211654907062,17
67,75,1725,0,1,225,187,332,810,604,781,373,332,1515,1558,398,986,383,normal,normal,0,[1. 0.],1.0,0.9473684210526315,"[('normal', 18), ('Yes', 1)]",0.6873032960781086,0.9670923426747322,0.8878977177074588,17
66,79,642,2,1,282,1666,667,390,1270,219,720,1542,863,489,602,1400,10,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9795440361077822,0.9996290213603061,0.988519461460606,17
60,84,948,3,1,719,1316,764,1582,1960,1328,1240,410,1493,380,863,1104,460,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9997826996116269,0.99892750417348,0.9999539685924375,16
65,86,790,1,1,949,1026,1323,929,1785,1803,1069,598,1009,1656,1498,1175,53,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.995404905659628,0.998634401941672,0.999008628249802,16
66,85,208,0,1,189,769,547,160,375,353,552,1444,1042,912,914,1462,162,normal,normal,0,[1. 0.],1.0,0.9473684210526315,"[('normal', 18), ('Yes', 1)]",0.9978725704358672,0.9988942496711388,0.9993077120281372,17
61,77,802,1,2,337,2005,706,1775,1896,1752,1209,781,330,1053,1159,161,251,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9989726111459287,0.9994455772684887,0.9997087993384742,17
61,81,1555,2,0,1842,993,1384,1606,1638,460,948,236,488,1663,1777,1942,14,normal,normal,0,[1. 0.],1.0,0.9473684210526315,"[('normal', 18), ('Yes', 1)]",0.9946076141123759,0.9943455443717539,0.9954788243388922,18
63,83,1926,0,0,1411,1009,1229,1854,1995,365,1666,1271,1205,206,1354,1475,160,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9991376031761717,0.9926086403429508,0.999226490161918,18
66,76,1132,0,1,1218,1646,563,730,263,679,809,270,461,1393,197,304,68,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.8080616519992083,0.9954761154949665,0.9211737009559234,16
60,78,231,3,2,758,310,549,490,885,1657,1033,553,1766,1285,1433,523,81,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9997070177294466,0.9997702177497558,0.9998761059068739,18
67,81,244,0,1,250,454,1205,1809,457,1467,1892,582,984,1313,1102,1567,98,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9329333293179869,0.9983467985875905,0.9785462531579943,16
60,81,1153,1,2,988,2005,1252,1887,952,1224,1433,199,505,1703,1977,1883,270,normal,normal,0,[1. 0.],1.0,0.9473684210526315,"[('normal', 18), ('Yes', 1)]",0.9994247131519763,0.9900106452405453,0.9998246754228916,18
64,82,438,2,0,1564,187,1502,1592,1841,1418,180,567,815,654,1528,1514,217,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9902942627934554,0.9959665117785335,0.9965199142792301,16
62,75,1193,1,2,1400,1503,1546,166,1807,1000,1212,1022,1994,1502,1324,621,48,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9976457321665431,0.9975796295329928,0.9965353720697344,18
61,78,1278,1,2,1827,1598,1866,1162,774,1630,762,1993,1383,1217,339,1260,358,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999076409364357,0.9996135427500121,0.9999402117287118,18
67,78,852,3,2,313,366,794,1342,500,297,940,652,616,982,1448,1310,353,normal,normal,0,[1. 0.],1.0,0.9473684210526315,"[('normal', 18), ('Yes', 1)]",0.9580054195269335,0.9979880126193166,0.9762972019807435,18
66,83,339,0,1,1595,1037,338,605,1354,757,1625,549,643,1398,1210,506,18,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.979332028972874,0.9996454009669833,0.9938873411982394,16
68,85,962,0,0,619,1223,1295,1193,478,892,1669,1089,225,1382,1461,1777,360,normal,normal,0,[1. 0.],1.0,0.9473684210526315,"[('normal', 18), ('Yes', 1)]",0.9672330146505447,0.9977257400751114,0.9888169067607757,17
65,84,2003,2,2,187,1773,1619,1651,1358,1796,1149,519,1882,1437,557,1257,47,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9993406798196471,0.998945230152458,0.9997447456460984,18
68,78,1031,3,2,1433,1088,1009,1220,1198,199,711,513,1096,1147,1139,607,360,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9563489935001526,0.9994220632943325,0.9680834089803141,15
68,77,1592,1,2,897,1225,1566,1855,382,880,1836,257,718,1948,772,938,66,normal,normal,0,[1. 0.],1.0,0.9473684210526315,"[('normal', 18), ('Yes', 1)]",0.8097771753469194,0.9862012034282088,0.8823946050724659,18
66,84,1905,2,2,1576,294,594,1010,936,811,1404,172,1111,1687,353,1075,137,normal,normal,0,[1. 0.],1.0,0.8947368421052632,"[('normal', 17), ('Yes', 2)]",0.9971202765617253,0.9943762188777328,0.9983454906512872,16
60,76,1031,0,1,970,1627,887,938,651,1963,1421,1042,1356,346,269,329,205,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.998749458808413,0.9984685912495479,0.999619839675861,16
60,84,1881,1,2,1926,1006,1805,520,397,908,1822,208,486,1343,321,710,381,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9997927750166639,0.9615023657679558,0.9999034937343456,18
66,91,1731,3,1,443,1581,1619,1829,415,486,1076,1539,445,929,1545,1518,86,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9996145880588768,0.9995063674869016,0.9999152892332352,16
60,91,629,3,1,314,470,1112,1888,1885,1253,769,173,1059,1746,1922,370,190,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.999974412999064,0.9986469458090141,0.9999954357782577,16
62,84,1488,2,1,2004,1882,235,472,1416,1216,397,1259,1308,1600,160,1968,2,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9993849817555202,0.9933748343028128,0.9998549978578656,17
68,86,1291,3,1,337,1010,1595,1985,1624,1911,1554,1902,1456,1826,1531,792,363,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9997088754790004,0.9987104899482802,0.9998537186458293,17
63,90,1235,1,1,419,641,399,608,189,711,1503,1559,1111,552,638,1796,90,normal,normal,0,[1. 0.],1.0,0.9473684210526315,"[('normal', 18), ('Yes', 1)]",0.9998778317990613,0.9996705764788203,0.9999754903002273,16
64,92,748,1,0,1778,1271,987,877,1515,1624,1007,1555,1518,509,1677,1061,173,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999563970700038,0.9996519425476436,0.9999906714141259,17
66,81,1104,2,1,176,289,1515,484,1708,451,1258,710,662,1384,1397,1229,24,normal,normal,0,[1. 0.],1.0,0.9473684210526315,"[('normal', 18), ('Yes', 1)]",0.9349389009496587,0.995706012006849,0.9686631761137233,16
67,87,1039,2,0,1088,1447,1963,614,533,400,437,1139,856,764,1212,765,395,normal,normal,0,[1. 0.],1.0,0.9473684210526315,"[('normal', 18), ('Yes', 1)]",0.9910545419077051,0.9980740209575742,0.9978650759013501,17
68,84,321,1,2,1071,319,1938,369,1727,1246,1135,1592,1821,1771,965,688,260,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9991855305330941,0.9985505691729486,0.9992045250784383,17
65,81,856,0,2,324,632,1003,224,454,1930,220,750,249,1572,503,1917,81,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9960174510518535,0.999710193136707,0.9977464506159371,18
68,86,380,2,2,1732,1779,1250,1540,1148,936,1510,2008,511,1469,1681,957,301,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9996527715430411,0.9969358199741691,0.9997927071187608,18
63,76,1441,3,2,1321,729,848,914,705,1695,902,1030,709,890,356,1598,139,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9966596284123861,0.9982098655309528,0.9962646798989486,18
65,84,1124,0,1,892,590,1554,1015,446,616,167,959,224,1645,1986,1327,171,normal,normal,0,[1. 0.],1.0,0.9473684210526315,"[('normal', 18), ('Yes', 1)]",0.9924216680428221,0.9971381407231092,0.9980055374314403,16
61,78,1420,1,2,881,337,1734,1568,1613,1939,1746,314,752,504,1133,900,270,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9982615221988761,0.9847165122628212,0.9989594208073713,17
65,85,1399,0,1,504,1582,316,212,427,1999,1265,449,688,1197,1474,1113,356,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9966543737976804,0.998057721182704,0.9992419772917054,16
67,88,1653,3,0,1883,1598,1645,510,271,1901,1208,768,170,383,642,431,292,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.998599589998082,0.9970500902272761,0.9992628226927955,18
64,85,1020,3,1,761,1237,500,571,2006,1681,1175,1044,435,1728,846,693,240,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9993558654691488,0.9958487446419895,0.9998288232111419,16
63,82,911,2,2,283,1569,1165,1803,1223,1056,1666,1483,1516,496,799,1903,317,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9998936047689713,0.9997894318948966,0.9999325749177412,17
64,93,392,3,0,420,235,302,1564,1645,1652,197,807,1262,1183,473,912,103,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.999739566772512,0.9996059737750329,0.9999554750694317,17
67,77,826,1,0,1493,1649,912,982,1503,1815,662,1729,602,627,949,658,155,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9747468426432763,0.9992496292106807,0.9810636917812795,18
62,81,365,3,2,552,1310,568,1172,298,1672,1670,1522,1531,1907,1963,337,73,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999215844203145,0.9995367615483701,0.9999747111105687,18
63,81,1291,3,1,902,714,779,1295,168,1216,1427,1555,1365,497,337,692,200,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9996771504786757,0.9997429118666332,0.9998587266921549,17
66,78,1633,1,1,1872,701,1292,313,1054,367,216,723,1260,1150,446,540,139,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9671006853998234,0.9997168250265531,0.9676634926998595,16
60,83,1756,1,2,703,302,1125,1480,288,762,1580,393,1742,436,1456,848,150,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9998901502011853,0.9996570427319966,0.9999616447994168,18
68,85,1245,0,1,1146,470,1706,931,1946,555,591,612,178,1004,1366,1759,42,normal,normal,0,[1. 0.],1.0,0.9473684210526315,"[('normal', 18), ('Yes', 1)]",0.9263483012930943,0.9925011750310659,0.9716332195525883,17
64,79,1792,0,0,726,1635,1610,418,812,204,629,1596,1454,728,861,1682,420,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9947921246839461,0.997920436784625,0.9943891786599947,17
67,79,842,1,2,1268,1171,1066,208,1741,1230,1471,1318,376,1216,1667,1779,3,normal,normal,0,[1. 0.],1.0,0.9473684210526315,"[('normal', 18), ('Yes', 1)]",0.9796211288828878,0.9822751581668854,0.9740032250738437,17
67,81,163,0,2,1467,1864,973,623,2001,1297,1797,1086,1849,461,720,1394,340,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9951852982866825,0.9976253602653742,0.9971467754752439,17
71,73,970,0,0,219,1214,1002,1891,1524,1141,770,1655,972,505,1103,244,1,Yes,Yes,0,[0.2 0.8],0.2780719051126377,0.0,"[('normal', 19)]",0.17308362702816604,0.5479173635127016,-0.11974296376845811,17
61,80,1091,1,2,506,1569,688,1277,388,1354,908,588,1446,579,1075,684,458,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9994180559152939,0.9995656823448371,0.9998789973210348,17
62,84,1210,1,0,1869,679,395,1667,1091,1249,594,588,624,453,1654,1119,204,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9992663815440411,0.9997406197653618,0.9997864129595069,15
65,84,493,2,0,1006,1442,1775,1371,1986,1681,884,1873,1616,326,1018,996,455,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9996449092662474,0.9985261425608769,0.9998541804252993,18
68,80,309,3,2,1830,1962,1510,274,1972,563,899,247,317,1707,1186,1972,460,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9279658338532379,0.9833521563559771,0.9204541451951552,18
67,80,1275,2,1,1494,870,493,1777,1309,1003,234,985,239,554,1130,1347,369,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9816143223867637,0.9991809777566232,0.9919182847536167,16
65,86,530,2,0,1622,1407,1642,383,918,774,1619,568,1496,2007,411,548,319,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9982232628904475,0.9993831666070037,0.9992681100638442,18
70,80,166,3,1,1869,1871,223,800,1135,598,980,765,1741,1032,1572,825,54,Yes,normal,1,[0.8 0.2],0.2780719051126377,1.0,"[('normal', 19)]",0.8145993349867946,0.6159563374700018,0.5749012666166478,17
60,81,1081,3,2,645,1964,729,1989,1461,1705,1954,992,229,1297,968,387,384,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9998955328343129,0.9986694459803402,0.9999755075068002,17
64,75,1997,2,2,1724,205,1265,1067,801,654,1937,1505,1446,186,1307,926,357,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9970011844922837,0.9942272687330842,0.9902527790745563,16
62,81,601,2,0,615,1570,1498,218,720,495,1369,1933,1664,1657,382,1771,7,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9995671639521307,0.9967831070534885,0.9995174995204268,18
62,85,762,2,1,282,1803,1977,1373,188,1868,197,1252,1595,490,1592,1336,374,normal,normal,0,[0.9 0.1],0.5310044064107188,1.0,"[('normal', 19)]",0.9996614809413499,0.763904531086554,0.7654407215572782,17
64,80,255,2,2,1073,526,1462,684,188,1250,1094,1929,1328,1530,1505,1345,1,normal,normal,0,[0.8 0.2],0.2780719051126377,0.9473684210526315,"[('normal', 18), ('Yes', 1)]",0.9993526884612457,0.6260465209366747,0.6386547192011994,15
62,88,477,3,2,488,1387,1523,1755,1447,1465,1346,1820,1836,215,1486,1419,306,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999985877485619,0.9993839415838011,0.9999993051982536,18
67,75,1788,0,2,264,1827,181,635,1769,1147,1647,982,1054,1199,1506,1272,135,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.8400972070533694,0.9975703968666494,0.9318360969286821,18
61,83,1191,1,2,621,516,1903,1404,1065,1500,285,785,372,1626,1695,390,244,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9998055301016339,0.998619522433728,0.9999511249613766,17
68,85,1797,3,0,1304,504,1381,704,1434,1914,758,170,1385,247,1810,1431,12,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.982135636214212,0.9393268823623657,0.9832906615699839,18
67,81,792,1,2,1159,1374,540,1219,1349,161,1877,1528,723,973,1855,840,19,normal,normal,0,[1. 0.],1.0,0.9473684210526315,"[('normal', 18), ('Yes', 1)]",0.9898665410783553,0.9994521876215003,0.9955956589431537,18
68,90,183,0,2,846,819,1969,1238,209,584,399,1522,1710,1096,225,241,34,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9995815984486567,0.9996455444488674,0.9998971766724477,17
66,78,571,2,0,1047,1309,1130,1394,383,415,904,1384,1585,1955,1904,423,202,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.988130323704673,0.9991407245397568,0.9925356063816544,17
68,88,507,0,2,1481,482,256,1431,1857,1472,1302,1239,859,877,237,902,90,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9985678893289598,0.9996147448546253,0.9996450658751851,18
64,91,651,0,1,1046,604,288,957,271,1238,574,1946,1343,1835,1541,1679,441,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999537903902733,0.9971979837864637,0.9999916042440958,15
65,85,799,3,2,1743,1760,1555,239,348,1893,1024,1053,182,1537,1981,1363,111,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.999463020117312,0.998935513314791,0.9997233898524511,18
66,83,1948,0,0,1249,1854,1285,673,791,515,1295,655,516,630,1907,1232,295,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9789146872661082,0.9684020429849625,0.9883658129012746,18
64,80,1352,3,1,406,1028,1612,1444,1940,1242,947,1458,355,402,2005,1805,536,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9968930172344841,0.9965436665806919,0.9980339106286951,16
68,80,695,1,0,187,2005,418,548,585,942,1111,1011,1958,898,1045,827,48,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9277602961546868,0.9992478203494102,0.9754979013444952,17
63,81,1338,2,2,384,1372,1500,466,1349,903,1264,1416,1052,1470,1871,353,78,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9996496553781669,0.9998136828507995,0.9997790684455281,18
68,78,914,2,1,1056,1369,1784,1407,1863,1363,1669,948,1436,376,1939,1398,23,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.8113835950775559,0.9935418479144573,0.9027687733616682,16
61,77,1289,3,1,894,1094,1254,1959,530,1659,1353,1635,1044,1769,1179,597,79,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9994784538292616,0.9992820736952126,0.999794477497708,16
67,78,155,0,2,481,1185,1006,908,1265,176,1770,822,439,714,1703,883,104,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9431940147936615,0.9985397604759783,0.9574043020005575,18
65,75,1152,2,1,207,161,1419,1608,1313,178,1183,1191,1553,583,1135,302,142,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9786382561613758,0.9976841304451227,0.9784873725857418,16
67,75,260,1,2,284,1156,1229,589,899,210,574,692,1435,1046,353,514,145,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9293858955555411,0.9982265057042241,0.9403819334648734,18
62,81,1235,1,2,1970,1128,1473,1577,1797,1222,662,489,994,461,625,784,84,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9993034980692908,0.9996455552172847,0.9996593746172538,18
61,78,2010,1,2,1369,709,1133,887,927,1438,1879,1334,552,184,1405,168,178,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9998378229816903,0.9989177505485713,0.9997308789118383,18
63,85,1030,0,1,1915,531,1734,1569,1827,870,236,1612,1244,1285,194,1255,145,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9996840235289763,0.9993430617614649,0.9999140432400839,17
66,78,1773,1,2,384,427,178,372,1682,1770,602,1956,593,1487,717,1830,273,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9988453191417375,0.9977005524560809,0.9979357528399619,18
60,80,1973,2,2,289,1814,438,267,1694,283,1252,294,1576,549,370,323,404,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9998301184049297,0.9842940587550402,0.9998634024385348,18
60,81,1997,1,1,1014,1057,1667,637,1349,341,1724,357,1329,165,1857,1353,134,normal,normal,0,[1. 0.],1.0,0.9473684210526315,"[('normal', 18), ('Yes', 1)]",0.9987786275582459,0.9782103877514601,0.9983855308737661,16
67,77,1775,1,0,672,1446,981,1607,951,204,642,1168,977,1731,1817,1170,491,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.846486314631609,0.9977033517789096,0.9459801276001211,18
63,77,1709,0,2,487,503,295,1395,1757,740,1128,713,612,1533,190,908,85,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9920657151498811,0.9995409939438105,0.9966584494230141,17
61,80,536,3,1,1966,1883,295,976,1351,1466,1094,384,670,824,342,1743,20,normal,normal,0,[1. 0.],1.0,0.9473684210526315,"[('normal', 18), ('Yes', 1)]",0.9955753964905572,0.9982301249401644,0.9987559720786567,16
68,84,1112,3,0,939,1282,941,1824,1039,1417,1728,380,1156,172,1188,684,62,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9834649607070243,0.998454600921832,0.9920778209552066,17
63,80,1076,0,1,1502,1294,512,491,1167,1320,471,1773,905,812,255,1042,100,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9992776556303036,0.9998580661776941,0.999676482820918,16
62,83,1730,2,2,1100,1546,1520,1759,883,1150,957,1577,1052,271,906,648,294,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999751457905839,0.9995434304582886,0.9999862250620118,17
63,84,1279,1,2,1970,664,192,574,1894,911,260,715,464,971,1314,1192,110,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9991874910632585,0.9997143145010341,0.9997551040045382,18
68,81,1659,0,1,1844,731,1210,820,1260,862,421,475,894,1279,438,1469,235,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9218881770979677,0.9991541296476498,0.9568174015033928,17
64,83,357,0,2,841,1205,1744,808,669,866,1021,1503,1474,1644,469,663,296,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9997857449537793,0.9997380832210183,0.9999057648817873,17
61,77,1267,1,2,1299,1496,1918,1752,1424,1785,1916,775,210,1664,486,289,215,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9987905054695251,0.9989273585379124,0.99934920018773,17
64,84,1159,3,2,1790,807,1782,1818,851,1187,237,1784,266,1026,206,1608,322,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999506599700654,0.9994610967696644,0.9999497583820204,17
64,85,2003,0,2,257,1341,710,1626,1468,1692,1329,310,616,411,386,1805,186,normal,normal,0,[0.9 0.1],0.5310044064107188,1.0,"[('normal', 19)]",0.9996693297740054,0.7587860915304545,0.7653222155150718,17
61,79,1218,0,1,1904,458,1730,1585,1937,1595,1974,1264,1921,692,413,1325,207,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9993579442202234,0.9987375875934958,0.9995942296913486,16
