Raw Read Error Rate,SpinUpTime,Reallocated Sector Count,Seek Error Rate,Power on Hours,Reported Uncorrectable Error,High Fly Writes,Temperature Celsius,Hardware ECC Recovered,Current Pending Sector,Reallocated Sectors Count,Current Pending Sectors counts,true_label,predicted_label,is_misclassification,probabilities,Entropy Calculator,Trust Calculator on 19 Neighbors - Trust,Trust Calculator on 19 Neighbors - Detail,External Calculator (NaiveBayes),Combined Calculator (XGBoost),Multiple Combined Calculator (3 classifiers),Confidence Interval (0.9999%)
0.387097,1.0,1.0,0.536585,0.052632,1.0,0.959596,-0.542857,-0.225806,1.0,-0.996692,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.999999999996733,0.9990441080881283,0.9562002427508486,10
0.451613,1.0,1.0,0.536585,0.052632,1.0,0.69697,-0.485714,-0.204301,1.0,-0.98535,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999974185,0.9987915620440617,0.9632597521769736,9
0.258065,1.0,1.0,0.390244,0.578947,1.0,0.959596,-0.485714,-0.010753,1.0,-0.999527,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999909654844,0.9989630748750642,0.9856928971564075,9
0.064516,1.0,-1.0,0.609756,-1.0,1.0,0.59596,-0.657143,-0.204301,1.0,0.935255,-1.0,fail,fail,0,[0. 1.],1.0,1.0,"[('fail', 19)]",1.0,0.9957715910859406,0.9897109825095943,10
0.387097,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.542857,-0.182796,1.0,-0.998582,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999975373,0.9995591889310163,0.9563608108065074,10
0.322581,1.0,1.0,0.512195,0.157895,1.0,1.0,-0.6,-0.11828,1.0,-0.997164,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999973549,0.9996645233186428,0.9598107995618438,9
0.354839,0.555556,-0.616162,0.536585,-0.473684,0.858586,1.0,-0.2,-0.204301,1.0,0.560492,-1.0,fail,fail,0,[0. 1.],1.0,1.0,"[('fail', 19)]",1.0,0.9956940985284746,0.9953606692001286,10
0.258065,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.771429,-0.032258,1.0,-0.999055,-1.0,normal,normal,0,[0.9 0.1],0.5310044064107188,1.0,"[('normal', 19)]",0.9999999999941582,0.7635138136760715,0.6990681186275888,10
0.0,1.0,1.0,0.536585,0.052632,1.0,0.979798,-0.028571,-0.182796,1.0,-0.999527,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999990724,0.9996541544096544,0.9872164282840883,10
0.419355,1.0,1.0,0.609756,0.052632,1.0,1.0,-0.542857,-0.16129,1.0,-0.999527,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999954183,0.998223606031388,0.9647665719438602,9
-0.032258,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.657143,-0.096774,1.0,-0.995274,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999476975,0.9968818586785346,0.9471504377758325,10
0.225806,0.481481,1.0,0.609756,-0.157895,0.979798,0.555556,-0.371429,-0.290323,1.0,-0.999527,-1.0,fail,fail,0,[0.1 0.9],0.5310044064107188,0.7368421052631579,"[('fail', 14), ('normal', 5)]",1.0,0.7597948251718107,0.563200582119357,9
0.419355,1.0,1.0,0.536585,0.052632,1.0,0.919192,-0.6,-0.225806,1.0,-0.993384,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999958789,0.9954778216779232,0.9507163023581633,10
0.290323,1.0,1.0,0.536585,0.052632,1.0,0.979798,-0.542857,-0.11828,1.0,-0.991021,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999976498,0.9988838906865567,0.9571708546423091,10
0.451613,1.0,1.0,0.536585,0.052632,1.0,0.69697,-0.428571,-0.139785,1.0,-0.99811,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999984364,0.9994749509496614,0.9689037674296449,10
0.387097,1.0,1.0,0.609756,0.052632,1.0,0.737374,-0.257143,-0.096774,1.0,-0.996219,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999990152,0.9985164081444964,0.9834233963850659,10
0.290323,1.0,0.979798,0.536585,0.052632,1.0,0.656566,-0.428571,-0.096774,1.0,-0.970227,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999984717,0.9991541321505792,0.9684691886483626,10
0.451613,0.777778,1.0,0.439024,0.368421,1.0,1.0,-0.6,-0.11828,1.0,-1.0,-1.0,fail,fail,0,[0.2 0.8],0.2780719051126377,0.9473684210526315,"[('fail', 18), ('normal', 1)]",0.9999949161296433,0.6352408971166231,-0.5015201043598599,10
0.290323,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.6,-0.11828,1.0,-0.998582,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999972168,0.9996040549594909,0.9519081100422158,10
0.290323,1.0,1.0,0.536585,0.052632,1.0,0.777778,-0.6,-0.290323,1.0,-0.999055,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999915556,0.999041152826976,0.9524307548787189,10
0.354839,1.0,1.0,0.512195,0.157895,1.0,0.959596,-0.6,-0.16129,1.0,-1.0,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999972725,0.9989312950056046,0.9598070418610908,9
0.387097,1.0,1.0,0.560976,0.052632,1.0,1.0,-0.2,-0.16129,1.0,-0.997164,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999996463,0.9993781287921593,0.9815077168691326,9
0.290323,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.714286,-0.075269,1.0,-0.997637,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999961238,0.9969814277719706,0.9397646028086482,10
0.387097,0.703704,1.0,0.560976,-0.263158,1.0,-0.252525,-0.657143,-0.032258,1.0,-0.998582,-1.0,fail,fail,0,[0.1 0.9],0.5310044064107188,0.3157894736842105,"[('normal', 13), ('fail', 6)]",0.97225922799189,0.7615794287489179,-0.052240048921838055,10
0.451613,0.555556,1.0,0.390244,0.578947,1.0,1.0,-0.542857,-0.139785,1.0,-1.0,-1.0,normal,normal,0,[0.6 0.4],0.02904940554533142,0.2631578947368421,"[('fail', 14), ('normal', 5)]",0.9999999998263327,0.3694584116788394,-0.18240528695607128,10
0.451613,1.0,1.0,0.536585,0.052632,1.0,0.616162,-0.257143,-0.290323,1.0,-0.997637,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999983341,0.9992672958760522,0.9785939987399811,10
0.483871,1.0,1.0,0.536585,0.052632,1.0,0.979798,-0.428571,-0.247312,1.0,-0.997637,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999967594,0.9993769235443324,0.9652942179301639,10
0.419355,0.925926,1.0,0.463415,0.473684,1.0,0.89899,-0.657143,-0.096774,1.0,-0.991021,-1.0,fail,fail,0,[0.2 0.8],0.2780719051126377,0.10526315789473684,"[('normal', 17), ('fail', 2)]",0.9999999996463896,0.6364858544426032,-0.5987025739857171,10
0.419355,1.0,1.0,0.536585,0.052632,1.0,0.959596,-0.485714,-0.290323,1.0,-0.99811,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999944419,0.9994196981424466,0.9605865127014389,9
0.322581,1.0,0.979798,0.536585,0.052632,1.0,1.0,-0.485714,-0.11828,1.0,-0.974953,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999981938,0.9997032327519264,0.960738728532769,8
0.483871,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.6,-0.182796,1.0,-1.0,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999961535,0.9991670221788809,0.950471532152668,10
0.290323,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.542857,-0.182796,1.0,-0.999527,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999973402,0.9995220041600987,0.9567268494313342,10
0.16129,1.0,1.0,0.536585,0.052632,1.0,0.939394,-0.657143,-0.075269,1.0,-0.998582,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999932128,0.9985679225064814,0.9477226576033271,10
0.483871,1.0,1.0,0.536585,0.052632,1.0,0.959596,0.028571,-0.247312,1.0,-0.997637,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999999006,0.9994427873170935,0.9882252638797698,10
0.387097,1.0,1.0,0.560976,0.052632,1.0,1.0,-0.6,-0.075269,1.0,-0.99811,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999970506,0.9980732219992206,0.9553113473314893,10
0.290323,0.777778,1.0,0.609756,-0.157895,0.89899,1.0,-0.6,-0.182796,1.0,-0.996692,-0.997753,fail,fail,0,[0. 1.],1.0,1.0,"[('fail', 19)]",1.0,0.9983494157204404,-0.13262962924504926,10
0.483871,1.0,1.0,0.560976,0.052632,1.0,0.656566,-0.657143,-0.096774,1.0,-0.999527,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999959308,0.9943700870499015,0.9532505303701617,10
0.290323,1.0,1.0,0.560976,0.052632,1.0,-1.0,-0.6,-0.182796,1.0,-0.998582,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999997675,0.9983927168650553,0.9731859488996086,10
0.451613,1.0,1.0,0.536585,0.052632,1.0,0.89899,-0.371429,-0.032258,1.0,-0.998582,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999983188,0.9996360997611191,0.972024896257008,10
0.419355,1.0,1.0,0.560976,0.052632,1.0,0.878788,-0.6,-0.032258,1.0,-1.0,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999959358,0.9969719620421529,0.957188070380986,9
0.064516,1.0,1.0,0.536585,0.052632,1.0,-0.010101,-0.6,-0.11828,1.0,-0.995747,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999926412,0.9991397384437732,0.9635018434851297,10
0.290323,1.0,1.0,0.512195,0.157895,1.0,0.59596,-0.6,-0.247312,1.0,-0.998582,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999950495,0.9992720960872248,0.9627019854365769,10
0.322581,1.0,1.0,0.536585,0.052632,1.0,0.89899,-0.542857,-0.290323,1.0,-0.989603,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999933163,0.9967575541231781,0.9559093855821557,9
0.387097,1.0,-0.89899,0.560976,-0.368421,1.0,0.939394,-0.657143,-0.376344,1.0,0.836011,-1.0,fail,fail,0,[0. 1.],1.0,1.0,"[('fail', 19)]",1.0,0.99875166954007,0.9540298763431836,10
0.451613,1.0,1.0,0.536585,0.052632,1.0,-0.111111,-0.257143,-0.139785,1.0,-0.999527,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.999999999999717,0.9994473158731125,0.9834199086149988,10
0.16129,1.0,1.0,0.536585,0.052632,1.0,0.919192,-0.257143,-0.075269,1.0,-0.997164,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999988576,0.9997299629321788,0.9786199731179077,10
0.387097,1.0,0.979798,0.487805,0.157895,1.0,1.0,0.314286,-0.290323,1.0,-0.968809,-1.0,normal,normal,0,[0.9 0.1],0.5310044064107188,1.0,"[('normal', 19)]",0.9999999999999947,0.5517380870373372,0.7600222330064935,10
0.290323,1.0,1.0,0.536585,0.052632,1.0,0.939394,-0.085714,-0.182796,1.0,-0.993856,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999998438,0.9993389545707032,0.9850059994882391,10
0.064516,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.657143,-0.204301,1.0,-0.999527,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999811313,0.9981644996441901,0.945551628556273,10
0.193548,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.028571,-0.182796,1.0,-0.999055,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999998617,0.9997773024078924,0.9869231862973962,10
0.451613,1.0,1.0,0.536585,0.157895,1.0,0.979798,-0.714286,-0.268817,1.0,-1.0,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999925154,0.9968560109846294,0.9500560149208228,10
0.354839,1.0,1.0,0.585366,0.157895,1.0,1.0,-0.371429,-0.268817,1.0,-0.997637,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999974531,0.9997434672841337,0.9798786794661173,10
0.387097,1.0,1.0,0.536585,0.052632,1.0,0.959596,-0.6,-0.376344,1.0,-0.995747,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999667507,0.996899823192507,0.9484923579631389,10
0.290323,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.257143,-0.16129,1.0,-0.998582,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999994394,0.9997630198631668,0.977373223717465,9
0.290323,1.0,1.0,0.390244,0.578947,1.0,0.838384,-0.542857,-0.139785,1.0,-0.999055,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999939933213,0.9991786692407914,0.9834562128557955,10
0.451613,1.0,1.0,0.560976,0.052632,1.0,0.939394,-0.257143,-0.204301,1.0,-0.99811,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999992369,0.9987951122457162,0.9788336922715067,10
0.322581,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.314286,-0.290323,1.0,-0.99811,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999978108,0.9995161194528919,0.9730818414812298,9
0.322581,1.0,1.0,0.536585,0.052632,1.0,-1.0,-0.485714,-0.225806,1.0,-0.997637,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999998119,0.9993951102951542,0.9774743706753469,8
0.096774,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.714286,-0.11828,1.0,-0.999055,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999884124,0.997284781653434,0.9400428988474139,10
0.451613,1.0,1.0,0.609756,0.052632,1.0,1.0,-0.2,-0.225806,1.0,-1.0,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999989198,0.9984506849432364,0.9837482668460908,10
0.387097,1.0,1.0,0.560976,0.052632,1.0,0.979798,-0.257143,-0.247312,1.0,-0.99811,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999990666,0.9988069968530908,0.9784196441508785,10
0.387097,1.0,1.0,0.536585,0.052632,1.0,0.838384,-0.6,-0.010753,1.0,-0.998582,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999955128,0.9993577515124343,0.9548151852660505,10
0.387097,1.0,1.0,0.560976,0.052632,1.0,1.0,-0.542857,-0.204301,1.0,-1.0,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999971356,0.998273624223657,0.9591347446011588,10
0.419355,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.6,-0.096774,1.0,-0.999055,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.999999999997197,0.9987004164140671,0.9517499155014416,10
0.451613,1.0,1.0,0.560976,0.052632,1.0,1.0,-0.6,-0.032258,1.0,-0.99811,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999956216,0.9979374017566442,0.9556243139667489,10
0.322581,1.0,1.0,0.512195,0.157895,1.0,1.0,-0.6,-0.247312,1.0,-0.994802,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999951896,0.9977645741309971,0.9582361359088422,9
0.419355,1.0,0.979798,0.536585,0.052632,1.0,0.979798,-0.314286,-0.290323,1.0,-0.968809,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999976481,0.9970679369289428,0.9716057605663985,10
0.483871,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.371429,-0.16129,1.0,-0.992911,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999986122,0.9996609010268003,0.9698246908490814,9
0.0,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.771429,-0.16129,1.0,-0.998582,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999606923,0.9963090885430574,0.9325998566528563,9
0.290323,1.0,1.0,0.536585,0.052632,1.0,0.79798,-0.657143,-0.032258,1.0,-1.0,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.999999999995394,0.9991724254796281,0.9497227507822069,10
0.451613,1.0,0.979798,0.536585,0.052632,1.0,1.0,-0.542857,-0.032258,1.0,-0.974008,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.99999999999636,0.995831904001534,0.9560174127954936,10
0.290323,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.142857,-0.225806,1.0,-0.997637,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999996655,0.9994888586224988,0.9823689751532011,10
0.483871,1.0,0.838384,0.536585,0.052632,1.0,1.0,-0.771429,-0.139785,1.0,-0.8431,-1.0,normal,normal,0,[0.8 0.2],0.2780719051126377,1.0,"[('normal', 19)]",0.9999999999876129,0.6177378532471128,0.5513070071063817,10
0.451613,1.0,1.0,0.536585,0.052632,1.0,-1.0,-0.657143,-0.11828,1.0,-0.999527,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999997584,0.9984545070910826,0.9673995894451387,10
0.258065,1.0,1.0,0.536585,0.052632,1.0,0.535354,0.428571,-0.139785,1.0,-0.999055,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999999998,0.9996695078443736,0.9964181784614882,10
-0.193548,-0.407407,-0.494949,0.536585,-0.157895,-1.0,1.0,-0.714286,-0.204301,1.0,0.443762,-1.0,fail,fail,0,[0. 1.],1.0,1.0,"[('fail', 19)]",1.0,0.9978194674476981,0.9999999312855281,10
0.451613,1.0,0.919192,0.536585,0.052632,1.0,-0.575758,-0.542857,-0.204301,1.0,-0.91966,-1.0,normal,normal,0,[0.9 0.1],0.5310044064107188,1.0,"[('normal', 19)]",0.9999999999991322,0.7596161486075643,0.7319963815861649,10
0.387097,1.0,1.0,0.560976,0.052632,1.0,1.0,0.2,-0.11828,1.0,-0.998582,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999999942,0.9995984206034336,0.9931723796090909,10
0.322581,-0.333333,1.0,0.414634,0.368421,1.0,0.89899,-0.485714,-0.032258,1.0,-1.0,-1.0,fail,fail,0,[0.1 0.9],0.5310044064107188,1.0,"[('fail', 19)]",1.0,0.7249405905099038,0.765192748487391,8
0.387097,1.0,1.0,0.536585,0.052632,1.0,0.818182,-0.542857,-0.290323,1.0,-0.999055,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999934092,0.9990479632397182,0.9571513306439262,10
0.451613,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.085714,-0.11828,1.0,-0.993856,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.999999999999855,0.9997142042557243,0.9848171842169487,10
0.387097,1.0,1.0,0.536585,0.052632,1.0,-1.0,-0.542857,-0.311828,1.0,-0.996692,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999993712,0.9989752098917961,0.9734482833645831,10
0.419355,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.6,-0.032258,1.0,-0.999527,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999961281,0.9989913823083043,0.9525903544001605,10
0.387097,1.0,0.939394,0.536585,0.052632,1.0,0.818182,-0.142857,-0.268817,1.0,-0.937618,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999994387,0.9970859088934958,0.98081439461776,10
0.387097,0.703704,1.0,0.463415,0.052632,1.0,1.0,-0.657143,-0.075269,1.0,-1.0,-1.0,fail,fail,0,[0. 1.],1.0,0.8947368421052632,"[('fail', 17), ('normal', 2)]",0.9939508648829247,0.9976702381391078,0.017746706237560844,10
0.225806,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.6,-0.204301,1.0,-0.999055,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999954461,0.999408985779155,0.9510563548645896,10
0.129032,-0.333333,0.959596,0.414634,0.368421,0.939394,0.959596,-0.371429,-0.333333,1.0,-0.94896,-1.0,fail,fail,0,[0. 1.],1.0,1.0,"[('fail', 19)]",1.0,0.9863783922046423,0.9996835277575595,10
0.096774,1.0,1.0,0.536585,0.052632,1.0,0.979798,-0.142857,-0.290323,1.0,-0.998582,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999977643,0.9994995054439642,0.9824248036610131,10
0.387097,1.0,1.0,0.536585,0.052632,1.0,-1.0,-0.657143,-0.182796,1.0,-0.998582,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999997614,0.9987261743517593,0.9669187968078153,10
0.354839,1.0,1.0,0.512195,0.157895,1.0,1.0,-0.657143,-0.075269,1.0,-0.999055,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999967332,0.9989753850968555,0.9550676174780307,10
0.354839,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.6,-0.204301,1.0,-0.994329,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999967394,0.9982331318315119,0.9502888433945703,10
0.129032,1.0,1.0,0.512195,0.157895,1.0,1.0,-0.485714,-0.290323,1.0,-0.998582,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999858911,0.9993757965858094,0.9677780737532252,9
0.419355,1.0,0.979798,0.536585,0.052632,1.0,0.878788,-0.371429,-0.268817,1.0,-0.980151,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999974873,0.9980799979530275,0.9692676851535705,9
0.387097,1.0,0.979798,0.536585,0.157895,1.0,0.818182,-0.657143,-0.247312,1.0,-0.974953,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999951564,0.9985570276621729,0.9562995323625776,10
0.290323,1.0,0.979798,0.512195,0.157895,0.89899,0.959596,-0.6,-0.247312,1.0,-0.976371,-1.0,normal,normal,0,[0.5 0.5],0.0,1.0,"[('normal', 19)]",1.0,0.48269979655742645,0.11945234620201668,10
0.354839,1.0,1.0,0.560976,0.052632,1.0,1.0,-0.6,-0.139785,1.0,-0.999055,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999973579,0.998731526080519,0.9546679133296109,10
0.193548,1.0,1.0,0.585366,-0.789474,1.0,0.939394,-0.6,-0.290323,1.0,-0.995274,-1.0,fail,fail,0,[0.3 0.7],0.1187091007693073,1.0,"[('fail', 19)]",0.9985888490551011,0.546472149149252,-0.260958021337612,10
0.387097,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.2,-0.182796,1.0,-0.997637,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999996287,0.9997629454301205,0.9799050906805613,10
0.096774,1.0,1.0,0.536585,0.052632,1.0,0.919192,-0.657143,-0.096774,1.0,-1.0,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999889655,0.9979364206083119,0.9480259926647093,10
0.387097,1.0,1.0,0.536585,0.052632,1.0,0.959596,0.085714,-0.247312,1.0,-1.0,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999999591,0.9994168347329833,0.9898879166704737,10
0.451613,1.0,1.0,0.414634,0.578947,1.0,0.838384,-0.6,-0.032258,1.0,-0.999527,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999962717555,0.9936370681971312,0.9828009301925031,10
0.387097,1.0,1.0,0.536585,0.052632,1.0,0.89899,0.028571,0.010753,1.0,-0.996692,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999999104,0.9997258869407233,0.9893800709935876,10
-0.064516,1.0,0.919192,0.536585,-0.052632,1.0,1.0,-0.657143,-0.182796,1.0,-0.916824,-1.0,fail,fail,0,[0.3 0.7],0.1187091007693073,0.0,"[('normal', 19)]",0.9999999997708628,0.4257992871037851,-0.48185661882078956,10
0.419355,1.0,1.0,0.536585,0.157895,1.0,1.0,-0.657143,-0.053763,1.0,-1.0,-1.0,normal,normal,0,[0.9 0.1],0.5310044064107188,0.9473684210526315,"[('normal', 18), ('fail', 1)]",0.999999999996664,0.7644852754387457,0.7236995464811228,10
0.387097,1.0,-1.0,0.560976,-0.052632,1.0,1.0,0.085714,-0.204301,1.0,0.935255,-1.0,fail,fail,0,[0.1 0.9],0.5310044064107188,0.7368421052631579,"[('fail', 14), ('normal', 5)]",1.0,0.7101047448308591,0.4109530326253778,10
0.387097,1.0,1.0,0.536585,0.157895,1.0,1.0,0.028571,-0.290323,1.0,-1.0,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999998921,0.9997586603858508,0.9910666013872431,10
0.419355,1.0,1.0,0.536585,0.052632,1.0,0.838384,0.085714,-0.075269,1.0,-0.998582,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999999738,0.9996530561766122,0.9907084835892022,10
0.322581,1.0,1.0,0.512195,0.157895,1.0,1.0,-0.657143,-0.11828,1.0,-0.981569,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999969548,0.9987313346937299,0.953330448863821,9
0.096774,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.142857,-0.247312,1.0,-0.998582,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999986512,0.999545179278357,0.9825540913455969,10
0.387097,1.0,1.0,0.536585,0.052632,1.0,0.979798,-0.142857,-0.096774,1.0,-1.0,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999997858,0.9995455606258474,0.9830613220004176,10
0.322581,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.485714,-0.16129,1.0,-0.998582,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999981444,0.999745507404441,0.961869308290499,7
0.193548,1.0,1.0,0.560976,0.052632,1.0,0.979798,-0.6,-0.247312,1.0,-0.999527,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999919735,0.9978426157031208,0.9540980129794542,10
