Duration,Fwd_Status,Serv_Type,Pkt_Exchanged,Byte_Exchanged,true_label,predicted_label,is_misclassification,probabilities,Entropy Calculator,Trust Calculator on 19 Neighbors - Trust,Trust Calculator on 19 Neighbors - Detail,External Calculator (NaiveBayes),Combined Calculator (XGBoost),Multiple Combined Calculator (3 classifiers),Confidence Interval (0.9999%)
0.0,0,0,1,46,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,0.10526315789473684,"[('scan44', 17), ('normal', 2)]",0.9750698400099901,0.9974808306448733,0.1977512591794276,4
0.584,0,0,6,559,normal,normal,0,[0.7 0.  0.  0.3 0.  0. ],0.659070141642353,1.0,"[('normal', 19)]",0.5386395733779034,0.7279806103852844,0.2823610348583836,4
0.0,0,0,1,40,dos,scan44,1,[0.28630299 0.46810973 0.24558729 0.         0.         0.        ],0.40939050014830997,1.0,"[('scan44', 19)]",0.9722502957211441,0.40457205616093594,0.19827765337799583,4
0.156,0,0,9,944,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,0.8947368421052632,"[('normal', 17), ('anomaly-spam', 2)]",0.6769637978649615,0.9982632954489212,0.31702243630496235,3
0.0,0,0,1,125,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9864297206852031,0.9945311534362193,0.24673104101638332,4
3.048,0,0,2,96,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9538322159232075,0.9982605477372568,0.2769401568710294,4
1.248,0,0,10,1295,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.8598312794832825,0.9996893812888146,0.2943143031385431,3
26.744,0,0,71,85135,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",1.0,0.9997897338328312,0.9580579760598642,4
10.168,0,0,18,3410,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9855359660910864,0.999748204642577,0.8523121827120576,3
0.0,0,0,1,169,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9834919145442902,0.9978957970751772,0.24970326130164175,4
0.18,0,0,11,3659,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.8018039562245755,0.9986184931607902,0.8476909582708325,2
0.0,0,0,1,77,normal,normal,0,[0.87191457 0.         0.         0.         0.         0.12808543],0.7863938078218504,1.0,"[('normal', 19)]",0.9854309781005031,0.7956832704380652,0.2069293936166459,4
30.052,0,0,4,160,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",1.0,0.9948030538537533,0.9492872479325354,4
10.052,0,0,6,1598,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9998916981827335,0.9995816338777366,0.28016757147447324,4
1.036,0,0,14,2981,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9688458488039701,0.9996601449467599,0.9358894466096704,2
5.476,0,0,7,891,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.7040969871461022,0.9985758428319398,0.3248077936024419,2
0.0,0,0,1,65,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9844598250914098,0.9915019851614975,0.2326479216754851,4
1.948,0,0,10,3344,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.7086518259233862,0.9997660485105463,0.8257263613766966,2
0.0,0,72,2,197,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9999983563379096,0.9987400740427048,0.9738264880891566,4
0.0,0,0,1,64,normal,normal,0,[0.92070707 0.         0.         0.         0.         0.07929293],0.8453815599070637,1.0,"[('normal', 19)]",0.9843629433170863,0.8459320500380124,0.20507086045819514,4
0.0,0,0,1,72,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.985067690006422,0.997238841067486,0.24031425279219434,4
4.516,0,0,8,691,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.49434463578379434,0.9966159371930284,0.35796509888027495,2
0.008,0,0,12,897,normal,normal,0,[0.8 0.  0.2 0.  0.  0. ],0.7207200898713394,1.0,"[('normal', 19)]",0.9581474555827683,0.8514947226743419,0.2186925669054891,3
2.992,0,0,2,96,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9554192257289246,0.9988481551450171,0.2765447353656176,4
0.0,0,0,1,40,scan44,scan44,0,[0.28630299 0.46810973 0.24558729 0.         0.         0.        ],0.40939050014830997,1.0,"[('scan44', 19)]",0.9722502957211441,0.40457205616093594,0.19827765337799583,4
0.0,0,72,1,40,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9999904408728502,0.9742906363461888,0.9736731189045815,4
0.308,0,0,10,1429,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.897715368154355,0.9992228636272981,0.2858212445215375,3
2.636,0,40,8,783,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,0.9473684210526315,"[('normal', 18), ('blacklist', 1)]",0.9807871652649409,0.9974133219291017,0.2994533017596794,3
0.208,0,0,6,784,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,0.9473684210526315,"[('normal', 18), ('blacklist', 1)]",0.5597704193416807,0.998958098739357,0.33636718067330257,4
2.356,0,0,14,6993,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9834647467769312,0.9997165327305604,0.9057323833338012,2
0.284,0,72,3,193,normal,normal,0,[0.9 0.  0.  0.1 0.  0. ],0.8185677380393563,1.0,"[('normal', 19)]",0.9999990384223024,0.9083590632759244,0.8831979463232075,4
0.0,0,0,1,44,scan44,scan44,0,[0.01717898 0.98282102 0.         0.         0.         0.        ],0.9515296952184099,1.0,"[('scan44', 19)]",0.9866008044796654,0.9494508137319719,-0.18860694530620178,4
2.984,0,0,2,96,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9556386350086399,0.9988481551450171,0.2764891500926498,4
9.012,0,0,6,288,nerisbotnet,nerisbotnet,0,[0. 0. 0. 0. 1. 0.],1.0,0.47368421052631576,"[('normal', 10), ('nerisbotnet', 9)]",0.999131645759608,0.9822911599105617,-0.27611280852314607,4
0.0,0,0,1,52,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.7889662821037255,0.996731006018114,0.2322218547498065,4
1.08,0,0,10,3344,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.7645520139707054,0.9997660485105463,0.8366773607412769,2
0.216,0,0,31,43272,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",1.0,0.9956460275812603,0.9498275371258985,4
0.0,0,0,1,44,scan44,scan44,0,[0.01717898 0.98282102 0.         0.         0.         0.        ],0.9515296952184099,1.0,"[('scan44', 19)]",0.9866008044796654,0.9494508137319719,-0.18860694530620178,4
6.036,0,192,12,1212,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",1.0,0.9998595583351435,0.995581642268442,2
18.972,0,0,12,5694,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",1.0,0.9998353456010165,0.8640650015946494,2
0.9,0,0,8,458,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,0.7894736842105263,"[('normal', 15), ('anomaly-spam', 4)]",0.5542991717407268,0.9969020591305953,0.3354493611224461,3
9.964,0,0,12,1844,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9992355875744386,0.9996869726276201,0.9465905389799515,2
44.104,0,0,13,700,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",1.0,0.9974319059570593,0.9527661044738559,3
0.0,0,0,1,44,scan44,scan44,0,[0.01717898 0.98282102 0.         0.         0.         0.        ],0.9515296952184099,1.0,"[('scan44', 19)]",0.9866008044796654,0.9494508137319719,-0.18860694530620178,4
0.436,0,0,5,961,anomaly-spam,anomaly-spam,0,[0. 0. 0. 1. 0. 0.],1.0,0.47368421052631576,"[('normal', 10), ('anomaly-spam', 9)]",0.5438307222568342,0.9781275796089592,-0.3433529905896943,4
0.0,0,0,1,52,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.7889662821037255,0.996731006018114,0.2322218547498065,4
0.0,0,72,1,77,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9999925217216226,0.995394542338938,0.9737264522091332,4
0.0,0,0,1,44,scan44,scan44,0,[0.01717898 0.98282102 0.         0.         0.         0.        ],0.9515296952184099,1.0,"[('scan44', 19)]",0.9866008044796654,0.9494508137319719,-0.18860694530620178,4
2.996,0,0,2,96,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9553088507806602,0.9988481551450171,0.2765726097254947,4
0.0,0,0,1,30,normal,normal,0,[0.71282538 0.18800089 0.09917373 0.         0.         0.        ],0.56205556637996,0.05263157894736842,"[('scan44', 18), ('normal', 1)]",0.9790722847604785,-0.48090458927676094,-0.22700619406267922,4
3.016,0,72,11,1629,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9994781373203212,0.99963038265652,0.9760864808396731,3
4.472,0,72,17,4745,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",1.0,0.9998295567595336,0.9589089854753388,2
0.0,0,0,1,64,normal,normal,0,[0.92070707 0.         0.         0.         0.         0.07929293],0.8453815599070637,1.0,"[('normal', 19)]",0.9843629433170863,0.8459320500380124,0.20507086045819514,4
0.0,0,0,1,152,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.985158766426649,0.9975447552479275,0.24849948770238375,4
0.0,0,0,1,44,scan44,scan44,0,[0.01717898 0.98282102 0.         0.         0.         0.        ],0.9515296952184099,1.0,"[('scan44', 19)]",0.9866008044796654,0.9494508137319719,-0.18860694530620178,4
3.144,0,0,11,851,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,0.9473684210526315,"[('normal', 18), ('blacklist', 1)]",0.7967140172082008,0.995111067773732,0.3060100420667719,3
0.0,0,0,1,53,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9296857304616636,0.9966767370464249,0.2107342224866113,4
1.348,0,0,56,73779,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",1.0,0.999730727071612,0.9517443495235796,4
0.0,0,0,1,73,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9851449054007941,0.9973643311290357,0.24089944973066013,4
0.0,0,0,1,70,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9849062098346439,0.9963069850915545,0.23884320220310043,4
0.0,0,40,1,77,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.5547987594377467,0.9906789737312686,0.36776533094623604,4
6.772,0,0,12,1474,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.7988330848572329,0.9997108403215431,0.31095256966174395,2
7.088,0,0,7,935,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.961598717187241,0.9985546321479948,0.2832647716485725,2
0.0,0,0,1,40,scan44,scan44,0,[0.28630299 0.46810973 0.24558729 0.         0.         0.        ],0.40939050014830997,1.0,"[('scan44', 19)]",0.9722502957211441,0.40457205616093594,0.19827765337799583,4
0.52,0,0,20,4723,nerisbotnet,normal,1,[0.9 0.  0.  0.1 0.  0. ],0.8185677380393563,1.0,"[('normal', 19)]",0.9986775540518017,0.897010822250263,0.7974729126444441,3
0.268,0,0,11,11116,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999233125,0.9990611459431084,0.9276350089564369,3
0.764,0,0,9,730,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.6418805456080116,0.996953892577358,0.3242993600900858,3
0.692,0,0,6,446,anomaly-spam,anomaly-spam,0,[0. 0. 0. 1. 0. 0.],1.0,0.47368421052631576,"[('normal', 10), ('anomaly-spam', 9)]",0.5153239849760254,0.9681476544970091,-0.34158515084026303,4
0.0,0,72,1,69,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9999921223899615,0.9992923415694551,0.9737150511254574,4
0.0,0,0,1,44,scan44,scan44,0,[0.01717898 0.98282102 0.         0.         0.         0.        ],0.9515296952184099,1.0,"[('scan44', 19)]",0.9866008044796654,0.9494508137319719,-0.18860694530620178,4
1.268,0,0,10,3344,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.7543118548759858,0.9997660485105463,0.8346701551352683,2
0.112,0,8,4,815,normal,normal,0,[0.9 0.  0.  0.1 0.  0. ],0.8185677380393563,1.0,"[('normal', 19)]",0.8763400855462928,0.8778626604273922,0.2659740212511552,3
15.96,0,0,2,160,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999979915,0.9991006773769282,0.2793165264523505,4
0.056,0,0,6,942,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,0.9473684210526315,"[('normal', 18), ('anomaly-spam', 1)]",0.5472179670309646,0.9978033377395881,0.33958463563562785,4
8.996,0,40,3,180,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9996900973844548,0.9991666134497552,0.964906586354557,4
0.0,0,0,2,200,dos,dos,0,[0. 0. 1. 0. 0. 0.],1.0,1.0,"[('dos', 19)]",0.9742130255940469,0.9840779762877135,-0.2508620743124235,4
2.024,0,0,36,1440,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",1.0,0.999465777920538,0.9318900005867996,4
0.08,0,0,4,172,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9323749555742807,0.9939487221494261,0.25340682911152745,4
3.032,0,0,2,96,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9542949631055723,0.9982605477372568,0.2768260129102496,4
0.0,0,0,1,44,scan44,scan44,0,[0.01717898 0.98282102 0.         0.         0.         0.        ],0.9515296952184099,1.0,"[('scan44', 19)]",0.9866008044796654,0.9494508137319719,-0.18860694530620178,4
0.384,0,104,5,232,normal,normal,0,[0.9 0.  0.  0.1 0.  0. ],0.8185677380393563,0.9473684210526315,"[('normal', 18), ('anomaly-spam', 1)]",0.9999999999999792,0.8675254654258195,0.8922584456476765,4
0.156,0,2,2,297,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,0.5789473684210527,"[('normal', 11), ('nerisbotnet', 8)]",0.816401882063805,0.9915469436546144,0.29374119658014014,4
0.0,0,0,1,40,scan44,scan44,0,[0.28630299 0.46810973 0.24558729 0.         0.         0.        ],0.40939050014830997,1.0,"[('scan44', 19)]",0.9722502957211441,0.40457205616093594,0.19827765337799583,4
1.704,0,64,10,446,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,0.8947368421052632,"[('normal', 17), ('anomaly-spam', 2)]",0.9999281298163938,0.997022381267656,0.97168337388393,3
0.0,0,0,1,40,scan44,scan44,0,[0.28630299 0.46810973 0.24558729 0.         0.         0.        ],0.40939050014830997,1.0,"[('scan44', 19)]",0.9722502957211441,0.40457205616093594,0.19827765337799583,4
0.0,0,0,1,76,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9853628204545769,0.9951719162655701,0.24220838739380493,4
0.0,0,0,1,159,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9845635156016301,0.9977227002474379,0.24898488655425963,4
2.936,0,0,2,96,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9569184648808682,0.9988385491428766,0.27616002716155774,4
0.0,0,0,1,116,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9865591201895783,0.9942746609564077,0.24616560769810406,4
0.0,0,40,1,52,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.5470404224204378,0.9979239508065865,0.3689882887294013,4
0.2,0,0,6,2123,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.8142730950761512,0.9970422466483355,0.3031706226922247,3
0.16,0,0,2,154,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9821944328471223,0.9979224608489927,0.2504953400186689,4
0.0,0,0,1,73,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9851449054007941,0.9973643311290357,0.24089944973066013,4
0.0,0,0,1,64,normal,normal,0,[0.92070707 0.         0.         0.         0.         0.07929293],0.8453815599070637,1.0,"[('normal', 19)]",0.9843629433170863,0.8459320500380124,0.20507086045819514,4
0.0,0,0,1,119,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9865319612237166,0.9942746609564077,0.24635293205308853,4
197.588,0,0,5,2295,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",1.0,0.9996368515016967,0.9798682384969767,3
0.0,0,0,1,44,scan44,scan44,0,[0.01717898 0.98282102 0.         0.         0.         0.        ],0.9515296952184099,1.0,"[('scan44', 19)]",0.9866008044796654,0.9494508137319719,-0.18860694530620178,4
0.0,0,0,1,156,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9848332401991933,0.9977227002474379,0.24877527388428,4
1.32,0,72,12,2849,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9990031079381302,0.9997601574720415,0.9758733383644403,2
2.96,0,0,2,96,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9562862954636084,0.9988481551450171,0.27632366948277143,4
0.0,0,40,1,44,normal,normal,0,[0.8952381 0.1       0.        0.        0.0047619 0.       ],0.8019862797380578,1.0,"[('normal', 19)]",0.5457828720668257,0.8371884799322207,0.7854290441125844,4
0.0,0,0,1,67,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9846458718170155,0.9925209597919907,0.23564516007694328,4
0.1,0,0,11,9268,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9999987919950111,0.9989836167175887,0.9209305595979197,2
5.168,0,0,11,7781,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9999853784739962,0.9998376721285465,0.9133941711542598,1
0.476,0,72,9,1330,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9999979361398778,0.9981448165286539,0.9749034359800341,3
0.0,0,0,1,79,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9855607356699666,0.9962665074599035,0.243051980215049,4
0.0,0,0,1,44,scan44,scan44,0,[0.01717898 0.98282102 0.         0.         0.         0.        ],0.9515296952184099,1.0,"[('scan44', 19)]",0.9866008044796654,0.9494508137319719,-0.18860694530620178,4
0.0,0,0,1,44,scan44,scan44,0,[0.01717898 0.98282102 0.         0.         0.         0.        ],0.9515296952184099,1.0,"[('scan44', 19)]",0.9866008044796654,0.9494508137319719,-0.18860694530620178,4
5.088,0,0,5,1289,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.6671618579405435,0.9996263351275401,0.33194437410812233,3
1.072,0,0,10,1117,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.8334000554134525,0.9996893812888146,0.2972720910698861,3
3.004,0,72,2,104,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9999837458076535,0.9992340454248745,0.975117142180217,4
0.0,0,72,1,112,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9999940028213782,0.9991059804081992,0.9737755182012865,4
0.0,0,40,1,40,normal,normal,0,[0.90261905 0.         0.         0.         0.09738095 0.        ],0.8218008970901244,1.0,"[('normal', 19)]",0.5453931834369296,0.8337834341780574,0.7952598432446676,4
2.988,0,0,2,96,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9555291530683969,0.9988481551450171,0.2765169156387826,4
0.244,0,0,2,1172,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.700906507950314,0.9988555302639706,0.31893619091503905,4
0.0,0,0,1,123,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9864709533933897,0.9942746609564077,0.24660446022700652,4
2.152,0,0,11,720,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.8592427380882925,0.996953892577358,0.29292404400904043,3
1.028,0,0,10,446,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,0.5263157894736842,"[('normal', 10), ('anomaly-spam', 9)]",0.8078861291989909,0.9939662982807886,0.29195159315751623,3
4.744,0,0,12,6124,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9924927054663409,0.9998376721285465,0.8996715916704968,1
3.908,0,0,12,5281,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.8939986648349199,0.9998376721285465,0.875934467675291,1
0.0,0,40,2,157,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9605044385055387,0.998639036687445,0.30023806627345434,4
4.952,0,0,2,378,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.5566943412573873,0.9993670375607173,0.3478626644329732,3
0.3,0,0,9,489,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.6769237265936541,0.9991504372047982,0.3071492573214372,3
6.38,0,0,10,3229,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9317880352658867,0.9998089054627022,0.9350588450724434,1
4.184,0,0,15,15356,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",1.0,0.9997896581730332,0.9384510373516672,2
0.0,0,0,1,85,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.985899308604924,0.9955883939102682,0.2440129804894203,4
13.196,0,40,14,3058,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",1.0,0.9997899978089658,0.9684888830445129,2
0.0,0,0,1,77,normal,normal,0,[0.87191457 0.         0.         0.         0.         0.12808543],0.7863938078218504,1.0,"[('normal', 19)]",0.9854309781005031,0.7956832704380652,0.2069293936166459,4
0.0,0,0,2,197,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,0.7894736842105263,"[('normal', 15), ('dos', 4)]",0.9750731497438778,0.9935256974102069,0.25055561251532393,4
0.0,0,0,1,122,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9864888775185516,0.9942746609564077,0.2465413784962566,4
0.0,0,0,1,41,normal,normal,0,[0.92931034 0.04396552 0.02672414 0.         0.         0.        ],0.8312867310099216,0.15789473684210525,"[('scan44', 16), ('normal', 3)]",0.9818586010333243,0.8357446588568315,-0.2697359060327124,4
0.0,0,0,1,44,scan44,scan44,0,[0.01717898 0.98282102 0.         0.         0.         0.        ],0.9515296952184099,1.0,"[('scan44', 19)]",0.9866008044796654,0.9494508137319719,-0.18860694530620178,4
7.24,0,0,17,3262,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.6131475334476295,0.9997455682363834,0.8822306054776939,2
11.02,0,0,51,6123,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",1.0,0.9997897338328312,0.8633193558813752,3
0.0,0,0,1,113,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9865704481528161,0.9942746609564077,0.24597927195580685,4
0.0,0,0,1,81,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9856819187051454,0.9962665074599035,0.2434502918567282,4
0.0,0,0,1,76,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9853628204545769,0.9951719162655701,0.24220838739380493,4
2.18,0,40,3,120,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9344628412696149,0.9996566517834249,0.3060054532479228,4
17.412,0,0,6,240,normal,normal,0,[0.8 0.  0.  0.  0.2 0. ],0.7207200898713394,1.0,"[('normal', 19)]",0.9999999999999956,0.7312082797445021,0.23283358043427024,4
0.0,0,0,1,110,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9865659847119289,0.9942746609564077,0.2457937123080719,4
0.0,0,0,1,182,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9816396505164283,0.9982234679511062,0.2506932602639539,4
0.0,0,0,1,181,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9818030844036487,0.9982356016209986,0.250614417706549,4
0.0,0,0,1,78,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9854969411559393,0.9962665074599035,0.24280938144822173,4
8.576,0,0,3,168,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9964096157584794,0.9989018152354747,0.2763636402117872,4
0.0,0,0,1,79,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9855607356699666,0.9962665074599035,0.243051980215049,4
2.996,0,0,2,96,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9553088507806602,0.9988481551450171,0.2765726097254947,4
0.016,0,0,2,104,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9845048716950805,0.9988417718899871,0.24365299642262325,4
3.036,0,0,2,96,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9541799877923145,0.9982605477372568,0.27685445884693605,4
0.0,0,0,2,200,dos,dos,0,[0. 0. 1. 0. 0. 0.],1.0,1.0,"[('dos', 19)]",0.9742130255940469,0.9840779762877135,-0.2508620743124235,4
